2017-10-24 18:18:13	7.5e-09	3.2e-07
2017-10-24 18:33:16	7.3e-09	3.4e-07
2017-10-24 18:38:35	7.4e-09	3.4e-07
2017-10-24 18:53:37	7.3e-09	3.9e-07
2017-10-24 19:08:40	7.4e-09	4e-07
2017-10-24 19:23:42	7.3e-09	4.1e-07
2017-10-24 19:38:44	7.3e-09	4e-07
2017-10-24 19:53:46	7.3e-09	3.9e-07
2017-10-24 20:08:49	7.4e-09	3.7e-07
2017-10-24 20:23:51	7.3e-09	3.6e-07
2017-10-24 20:38:53	7.3e-09	3.3e-07
2017-10-24 20:53:56	7.2e-09	3.1e-07
2017-10-24 21:08:58	7.4e-09	2.9e-07
2017-10-24 21:24:00	7.2e-09	2.9e-07
2017-10-24 21:39:02	7.2e-09	2.8e-07
2017-10-24 21:54:05	7.3e-09	2.6e-07
2017-10-24 22:09:07	7.3e-09	2.6e-07
2017-10-24 22:24:09	7.3e-09	2.5e-07
2017-10-24 22:39:11	7.3e-09	2.4e-07
2017-10-24 22:54:14	7.3e-09	2.4e-07
2017-10-24 23:09:16	7.4e-09	2.3e-07
2017-10-24 23:24:18	7.3e-09	2.2e-07
2017-10-24 23:39:20	7.4e-09	2e-07
2017-10-24 23:54:23	7.5e-09	2e-07
2017-10-25 00:09:25	7.5e-09	2e-07
2017-10-25 00:24:27	7.5e-09	1.8e-07
2017-10-25 00:39:30	7.5e-09	1.8e-07
2017-10-25 00:54:32	7.5e-09	1.6e-07
2017-10-25 01:09:34	7.6e-09	1.6e-07
2017-10-25 01:24:36	7.5e-09	1.6e-07
2017-10-25 01:39:39	7.5e-09	1.5e-07
2017-10-25 01:54:41	7.5e-09	1.5e-07
2017-10-25 02:09:43	7.6e-09	1.4e-07
2017-10-25 02:24:46	7.6e-09	1.4e-07
2017-10-25 02:39:49	7.5e-09	1.3e-07
2017-10-25 02:54:51	7.6e-09	1.3e-07
2017-10-25 03:09:54	7.6e-09	1.3e-07
2017-10-25 03:24:56	7.6e-09	1.3e-07
2017-10-25 03:39:58	7.5e-09	1.3e-07
2017-10-25 03:55:00	7.7e-09	1.2e-07
2017-10-25 04:10:03	7.6e-09	1.2e-07
2017-10-25 04:25:05	7.6e-09	1.2e-07
2017-10-25 04:40:07	7.5e-09	1.1e-07
2017-10-25 04:55:09	7.7e-09	1.1e-07
2017-10-25 05:10:12	7.6e-09	1.1e-07
2017-10-25 05:25:14	7.6e-09	1.1e-07
2017-10-25 05:40:16	7.6e-09	1.1e-07
2017-10-25 05:55:18	7.7e-09	1e-07
2017-10-25 06:10:21	7.7e-09	1e-07
2017-10-25 06:25:23	7.6e-09	9.9e-08
2017-10-25 06:40:25	7.6e-09	9.7e-08
2017-10-25 06:55:28	7.6e-09	9.6e-08
2017-10-25 07:10:30	7.6e-09	9.4e-08
2017-10-25 07:25:32	7.7e-09	9.1e-08
2017-10-25 07:40:34	7.6e-09	8.9e-08
2017-10-25 07:55:37	7.5e-09	8.6e-08
2017-10-25 08:10:39	7.4e-09	8.4e-08
2017-10-25 08:25:41	7.4e-09	8.1e-08
2017-10-25 08:40:43	7.4e-09	7.9e-08
2017-10-25 08:55:46	7.4e-09	7.7e-08
2017-10-25 09:10:48	7.2e-09	7.4e-08
2017-10-25 09:25:50	7.3e-09	7.2e-08
2017-10-25 09:40:53	7.2e-09	7e-08
2017-10-25 09:55:55	7.1e-09	6.8e-08
2017-10-25 10:10:57	7.1e-09	6.6e-08
2017-10-25 10:25:59	7.1e-09	6.5e-08
2017-10-25 10:41:02	7e-09	6.4e-08
2017-10-25 10:56:04	7.1e-09	6.3e-08
2017-10-25 11:08:53	7e-09	6.5e-08
2017-10-25 11:23:55	7.1e-09	7.5e-08
2017-10-25 11:38:57	7.2e-09	8.2e-08
2017-10-25 11:54:00	7.1e-09	1.1e-06
2017-10-25 12:09:02	7e-09	1.7e-06
2017-10-25 12:24:04	7e-09	1.6e-06
2017-10-25 12:39:07	7.1e-09	1.4e-06
2017-10-25 12:54:09	7.1e-09	1.1e-07
2017-10-25 13:09:11	7e-09	1.1e-07
2017-10-25 13:24:13	7.1e-09	1.1e-07
2017-10-25 13:39:16	7.1e-09	1.1e-07
2017-10-25 13:54:18	7e-09	1.1e-07
2017-10-25 14:09:20	7.1e-09	1.1e-07
2017-10-25 14:24:22	7.1e-09	1e-07
2017-10-25 14:39:25	7.1e-09	1e-07
2017-10-25 14:54:27	7.2e-09	1e-07
2017-10-25 15:09:29	7.1e-09	1e-07
2017-10-25 15:24:32	7.2e-09	7.9e-08
2017-10-25 15:39:34	7.1e-09	5.8e-08
2017-10-25 15:54:36	7.1e-09	4.1e-08
2017-10-25 16:09:38	7.1e-09	2.5e-08
2017-10-25 16:24:41	7e-09	1.7e-08
2017-10-25 16:39:43	7e-09	1.3e-08
2017-10-25 16:54:45	6.9e-09	8.5e-09
2017-10-25 17:09:48	6.9e-09	6.4e-09
2017-10-25 17:24:50	6.8e-09	5e-09
2017-10-25 17:39:52	1.1e-08	7.7e-09
2017-10-25 17:54:54	7e-09	5.5e-09
2017-10-25 18:09:57	6.6e-09	5.1e-09
2017-10-25 18:24:59	6.3e-09	4.8e-09
2017-10-26 12:22:39	5.3e-09	3.6e-09
2017-10-26 12:25:14	5.3e-09	3.6e-09
2017-10-26 12:25:54	5.3e-09	3.6e-09
2017-10-26 12:28:48	5.3e-09	3.6e-09
2017-10-26 12:30:20	5.2e-09	3.7e-09
2017-10-26 12:45:43	5.2e-09	3.6e-09
2017-10-26 13:01:06	5.2e-09	3.6e-09
2017-10-26 13:16:29	5.2e-09	3.6e-09
2017-10-26 13:31:53	5.3e-09	3.6e-09
2017-10-26 13:47:16	5.3e-09	3.7e-09
2017-10-26 14:02:39	5.3e-09	3.6e-09
2017-10-26 14:18:02	5.2e-09	3.6e-09
2017-10-26 14:33:26	4.1e-09	3e-09
2017-10-26 14:48:49	3.7e-09	2.8e-09
2017-10-26 15:04:12	3.7e-09	2.8e-09
2017-10-26 15:19:36	3.7e-09	2.8e-09
2017-10-26 15:34:59	3.7e-09	2.9e-09
2017-10-26 15:50:22	3.8e-09	2.9e-09
2017-10-26 16:05:45	3.9e-09	2.9e-09
2017-10-26 16:21:09	3.9e-09	2.9e-09
2017-10-26 16:36:32	3.9e-09	3e-09
2017-10-26 16:51:55	4e-09	3e-09
2017-10-26 17:07:18	4e-09	3e-09
2017-10-26 17:22:42	4.1e-09	3e-09
2017-10-26 17:38:05	4e-09	3e-09
2017-10-26 17:53:28	4e-09	3e-09
2017-10-26 18:08:51	4.6e-09	1.8e-09
2017-10-26 18:24:15	4.7e-09	1.9e-09
2017-10-26 18:39:38	4.6e-09	1.9e-09
2017-10-26 18:55:01	3.1e-08	1.7e-08
2017-10-26 19:10:24	3.2e-09	1.9e-09
2017-10-26 19:25:48	3.1e-09	2e-09
2017-10-26 19:41:11	3.2e-09	2e-09
2017-10-26 19:56:34	3.3e-09	2e-09
2017-10-26 20:11:58	3.3e-09	1.9e-09
2017-10-26 20:27:21	3.5e-09	1.9e-09
2017-10-26 20:42:44	3.5e-09	1.9e-09
2017-10-26 20:58:07	3.5e-09	1.9e-09
2017-10-26 21:13:31	3.6e-09	1.9e-09
2017-10-26 21:28:54	3.7e-09	1.9e-09
2017-10-26 21:44:17	3.8e-09	2e-09
2017-10-26 21:59:40	3.8e-09	2e-09
2017-10-26 22:15:04	3.8e-09	2e-09
2017-10-26 22:30:27	3.9e-09	2e-09
2017-10-26 22:45:50	3.9e-09	2e-09
2017-10-26 23:01:13	4e-09	2e-09
2017-10-26 23:16:37	4e-09	2e-09
2017-10-26 23:32:00	4.1e-09	2e-09
2017-10-26 23:47:24	4.2e-09	2e-09
2017-10-27 00:02:47	4.2e-09	2e-09
2017-10-27 00:18:10	4.2e-09	2e-09
2017-10-27 00:33:34	4.3e-09	2e-09
2017-10-27 00:48:57	4.3e-09	2e-09
2017-10-27 01:04:20	4.3e-09	2e-09
2017-10-27 01:19:44	4.3e-09	2e-09
2017-10-27 01:35:07	4.3e-09	2e-09
2017-10-27 01:50:30	4.3e-09	2e-09
2017-10-27 02:05:53	4.3e-09	2e-09
2017-10-27 02:21:17	4.4e-09	2e-09
2017-10-27 02:36:40	4.4e-09	2e-09
2017-10-27 02:52:03	4.3e-09	2e-09
2017-10-27 03:07:26	4.4e-09	2e-09
2017-10-27 03:22:50	4.5e-09	2e-09
2017-10-27 03:38:13	4.4e-09	2e-09
2017-10-27 03:53:36	4.5e-09	2e-09
2017-10-27 04:08:59	4.5e-09	2e-09
2017-10-27 04:24:23	4.5e-09	2e-09
2017-10-27 04:39:46	4.5e-09	2e-09
2017-10-27 04:55:09	4.5e-09	2e-09
2017-10-27 05:10:32	4.6e-09	2e-09
2017-10-27 05:25:56	4.6e-09	2e-09
2017-10-27 05:41:19	4.6e-09	2e-09
2017-10-27 05:56:42	4.5e-09	2e-09
2017-10-27 06:12:06	4.6e-09	2e-09
2017-10-27 06:27:29	4.6e-09	2e-09
2017-10-27 06:42:52	4.6e-09	2e-09
2017-10-27 06:58:15	4.6e-09	2e-09
2017-10-27 07:13:39	4.7e-09	2e-09
2017-10-27 07:29:02	4.7e-09	2e-09
2017-10-27 07:44:25	4.6e-09	2e-09
2017-10-27 07:59:48	4.6e-09	1.9e-09
2017-10-27 08:15:12	4.6e-09	1.9e-09
2017-10-27 08:30:35	4.6e-09	1.9e-09
2017-10-27 08:45:58	4.6e-09	1.9e-09
2017-10-27 09:01:22	4.6e-09	1.9e-09
2017-10-27 09:16:45	4.6e-09	1.9e-09
2017-10-27 09:32:08	4.6e-09	1.9e-09
2017-10-27 09:47:31	4.6e-09	1.9e-09
2017-10-27 10:02:55	4.6e-09	1.9e-09
2017-10-27 10:18:18	4.7e-09	1.9e-09
2017-10-27 10:33:41	4.6e-09	1.9e-09
2017-10-27 10:49:04	4.6e-09	1.9e-09
2017-10-27 11:04:28	4.7e-09	1.9e-09
2017-10-27 11:19:51	4.6e-09	1.9e-09
2017-10-27 11:35:14	4.7e-09	1.9e-09
2017-10-27 11:50:38	4.7e-09	1.9e-09
2017-10-27 12:06:01	4.7e-09	1.9e-09
2017-10-27 12:21:04	4.7e-09	1.9e-09
2017-10-27 12:36:06	4.7e-09	1.9e-09
2017-10-27 12:51:08	4.6e-09	1.9e-09
2017-10-27 13:06:10	4.7e-09	1.9e-09
2017-10-27 13:21:34	4.7e-09	1.9e-09
2017-10-27 13:36:57	4.7e-09	1.9e-09
